node_id,neighbors
21752,[695809, 730562, 664041, 10010, 474713, 980613, 569584, 556870, 827155, 520914, 899530, 484121, 742723, 987818, 901745, 231788, 922786, 93087, 376722, 699263, 558491, 924948, 407785, 775929, 212742, 116022, 270272, 139822, 840151, 473400]
62826,[477478, 757856, 329380, 558707, 860638, 543688, 98104, 326985, 413035, 680810, 65653, 148273, 564992, 891556, 935935, 331276, 720957, 641536, 514916, 705588, 827019, 741954, 243870, 335985, 69411, 37021, 131953, 692693, 785904, 728689]
6137,[226799, 531645, 666580, 524289, 939034, 352888, 119008, 696225, 902940, 117954, 542699, 936304, 945251, 705025, 376357, 422312, 79037, 1110, 901479, 686907, 287458, 220880, 945761, 781806, 265525, 2974, 975448, 729240, 822012, 580333]
148935,[580056, 989681, 723257, 376722, 25074, 116022, 473400, 567565, 945116, 836673, 980613, 6966, 484121, 313780, 10010, 664041, 93087, 254571, 363708, 873705, 827155, 901745, 284421, 699263, 987818, 588838, 742723, 181655, 881631, 265797]
729657,[480990, 442986, 828168, 526186, 72472, 137054, 890579, 123601, 671065, 801421, 745147, 790831, 521895, 728499, 627657, 179700, 549054, 686454, 403901, 471251, 807343, 681362, 797484, 130393, 692693, 856532, 76658, 139832, 322101, 543220]
408254,[708726, 579271, 915478, 175915, 488290, 777870, 955287, 194881, 820442, 874437, 943193, 787436, 224829, 385288, 431149, 872580, 916610, 381986, 131048, 730759, 919208, 155921, 660149, 560207, 126980, 831983, 126505, 599095, 919309, 12686]
249407,[509546, 694724, 53116, 783373, 420584, 191899, 560198, 111548, 276857, 349972, 742110, 19119, 982735, 197349, 22771, 381214, 42633, 858305, 493187, 103703, 531010, 730956, 319484, 807675, 925539, 598750, 601998, 936921, 329926, 723572]
11986,[55467, 378606, 63967, 380961, 363358, 812620, 197948, 49887, 592998, 852112, 223270, 787272, 364429, 892138, 942155, 314105, 644546, 450701, 761871, 764452, 492125, 609098, 525900, 905002, 159303, 962221, 754089, 352886, 684189, 902903]
376357,[422312, 705025, 309127, 945251, 936304, 2974, 948089, 696225, 653812, 866099, 974218, 354831, 531645, 902940, 748451, 816607, 226799, 216824, 772713, 524289, 240368, 829141, 310009, 478637, 822012, 788836, 594741, 450705, 353224, 362777]
661090,[367628, 289846, 517455, 749862, 720894, 352046, 93627, 952092, 755320, 318813, 800056, 330069, 545953, 345991, 951949, 577261, 502444, 1449, 740759, 282491, 621781, 428407, 34618, 188733, 332056, 55126, 468031, 721850, 776841, 901682]
746953,[783297, 72593, 368139, 890338, 244743, 406087, 114279, 324080, 893403, 528475, 22171, 71468, 108978, 681493, 589184, 258213, 847257, 956604, 782902, 18654, 682989, 691575, 187027, 510667, 986597, 40537, 987069, 280211, 825694, 448318]
807288,[63339, 813921, 129743, 750695, 36311, 464644, 388521, 108074, 561250, 744261, 161929, 859473, 627443, 949560, 408301, 524836, 110410, 158420, 750443, 275441, 696690, 153199, 673342, 951594, 254483, 482092, 607472, 752913, 388540, 748451]
206664,[361118, 743925, 714634, 917754, 816091, 441811, 958561, 123980, 924627, 894701, 517391, 766572, 357069, 274866, 301821, 1240, 571695, 864148, 933444, 837464, 139550, 376632, 405772, 618340, 683383, 218367, 520478, 35726, 25905, 73578]
656818,[922271, 825830, 214041, 340167, 150661, 179700, 922348, 963078, 807343, 344657, 627657, 790831, 705658, 328336, 887413, 82583, 76658, 671065, 334330, 439360, 797484, 686454, 664109, 704724, 812466, 471251, 106953, 442986, 72472, 322101]
27413,[781368, 67220, 727219, 847133, 581944, 333817, 206672, 174994, 350959, 67659, 502122, 875796, 22665, 936004, 381986, 673895, 265525, 767103, 287458, 887755, 954672, 820442, 761371, 706822, 926497, 384007, 943193, 124544, 660149, 872580]
476797,[748073, 990630, 541567, 588838, 541527, 682318, 206331, 51145, 451013, 825921, 363708, 515990, 560410, 889664, 21570, 881631, 753374, 926512, 31198, 205088, 485879, 313780, 120759, 398941, 826848, 800143, 579763, 257423, 169550, 60408]
203612,[867239, 514916, 692693, 319190, 549054, 828414, 890579, 69411, 827019, 131953, 987069, 130393, 162928, 403901, 782902, 682989, 728499, 691575, 137054, 558707, 828168, 190032, 65653, 681362, 729657, 935935, 477478, 62826, 471251, 72472]
61176,[449758, 292744, 343540, 290590, 918026, 378112, 744734, 362777, 436006, 33476, 788836, 254483, 668850, 714930, 673342, 816607, 265242, 615696, 100764, 753745, 151323, 126505, 596032, 524836, 12686, 539451, 275441, 354831, 388540, 916610]
484121,[699263, 827155, 901745, 376722, 664041, 10010, 742723, 473400, 980613, 192084, 181655, 21752, 987818, 284421, 520914, 116022, 556870, 945116, 924948, 148935, 567565, 254571, 695809, 93087, 580056, 990621, 569584, 665875, 899530, 730562]
677,[40537, 324993, 395884, 847257, 974961, 544702, 812466, 324080, 986597, 190032, 334330, 360698, 890338, 406087, 328336, 22171, 82583, 106953, 650695, 887413, 65077, 664109, 979570, 117023, 414711, 471251, 333347, 403901, 797484, 18654]
288666,[954672, 376200, 440244, 761371, 170332, 767634, 847133, 887755, 206672, 333817, 926497, 149320, 298868, 601640, 561144, 481549, 727219, 174994, 781368, 117498, 27413, 67220, 569639, 524629, 706822, 502122, 889527, 32874, 298928, 673895]
657667,[787685, 348650, 183927, 298243, 854408, 792158, 865394, 972979, 741723, 867028, 79902, 533608, 714765, 42648, 477914, 120854, 613948, 472070, 933359, 755914, 402977, 805735, 971994, 482147, 627539, 72029, 388807, 807675, 321243, 886469]
94714,[662954, 966367, 727800, 542349, 612337, 785904, 789830, 445306, 688701, 564992, 325982, 92855, 396221, 843919, 891556, 329380, 326985, 463968, 646332, 413035, 680810, 622036, 571783, 798920, 426493, 98104, 709065, 490931, 66164, 262208]
866306,[327860, 260109, 355023, 493159, 960739, 629584, 949606, 159170, 359221, 686824, 695200, 938239, 775776, 874606, 905138, 632846, 617550, 662244, 2366, 710548, 846472, 61937, 975857, 706752, 854898, 430415, 215004, 290340, 252, 244536]
137438,[105886, 364299, 245283, 342591, 162151, 660922, 772716, 602081, 665875, 75122, 308917, 805432, 643432, 447938, 518800, 614992, 86600, 192084, 401838, 943196, 841329, 453279, 990621, 532121, 168763, 520914, 699263, 796826, 295110, 535617]
66164,[88556, 445306, 688701, 622036, 564992, 235599, 991365, 675826, 789830, 746276, 256826, 727800, 477478, 501835, 779514, 334261, 94714, 426285, 571783, 26217, 612337, 335985, 247258, 687466, 757856, 537746, 662954, 843919, 262208, 505170]
275861,[106622, 708147, 940167, 809245, 197726, 414937, 907342, 969568, 22686, 342875, 770262, 281354, 377708, 501183, 667630, 342799, 371154, 196635, 348355, 917299, 730294, 560766, 776506, 802586, 52545, 512538, 290340, 100295, 252, 434116]
682318,[753374, 485879, 960400, 51145, 956855, 826848, 476797, 230640, 612658, 990630, 6966, 313780, 588838, 881631, 541567, 873705, 748073, 825921, 206331, 347374, 925585, 836673, 989681, 25074, 363708, 777064, 398941, 45179, 680239, 541527]
144690,[811035, 746276, 902903, 352844, 826272, 675826, 942513, 240128, 26217, 719805, 754089, 383464, 824537, 909478, 719621, 781266, 622036, 911068, 262208, 259923, 587375, 101104, 379238, 571783, 355680, 388733, 334261, 107745, 843919, 66164]
79037,[945761, 220880, 1110, 978922, 781806, 901479, 967964, 119008, 352888, 287458, 226799, 666580, 531645, 117954, 518622, 939034, 265525, 542699, 6137, 43261, 581944, 181893, 382641, 186884, 936004, 450, 744935, 684964, 875796, 902940]
549561,[386684, 740759, 330069, 951949, 577261, 318813, 93627, 282491, 367628, 517455, 351637, 468031, 661090, 800056, 545953, 289846, 749862, 755320, 621781, 776841, 502444, 720894, 55126, 877347, 352046, 952092, 34618, 1449, 188733, 618163]
413035,[326985, 680810, 891556, 98104, 329380, 37021, 426493, 543688, 741954, 62826, 860638, 785904, 966367, 689248, 325982, 757856, 564992, 727800, 558707, 94714, 477478, 705588, 728689, 612337, 396221, 331276, 148273, 243870, 662954, 789830]
816607,[714930, 788836, 354831, 653812, 450705, 353224, 748451, 216824, 362777, 716653, 948089, 772713, 974218, 343540, 594741, 376357, 292744, 61176, 100764, 866099, 668850, 436006, 949560, 829141, 945251, 753745, 309127, 422312, 153199, 362342]
695809,[21752, 569584, 730562, 899530, 556870, 474713, 520914, 231788, 664041, 10010, 139822, 558491, 975380, 960222, 924948, 827155, 477360, 840151, 158507, 943196, 174090, 980613, 484121, 990621, 401838, 742723, 407785, 107320, 901745, 332056]
626829,[564215, 322022, 352412, 813569, 293876, 541932, 842271, 962221, 942155, 787272, 872847, 388733, 344527, 87237, 187482, 383464, 942513, 812620, 49887, 609098, 592998, 364429, 968727, 712877, 197948, 991792, 602719, 719621, 751749, 107745]
15520,[540940, 734092, 675997, 769919, 127550, 372970, 681198, 3149, 539069, 280699, 427461, 160913, 144405, 324522, 937301, 105453, 752913, 480875, 570556, 711678, 67628, 859473, 951594, 450600, 108074, 750443, 375966, 158480, 536070, 607472]
487811,[864148, 301821, 405772, 63024, 122620, 172075, 218952, 121172, 250252, 517391, 282240, 532479, 599544, 73578, 645193, 147550, 453687, 329926, 754864, 814100, 629516, 683383, 102207, 42633, 858305, 14910, 571695, 378211, 321243, 410751]
991792,[349893, 712877, 107745, 602719, 101104, 779182, 781266, 587375, 719805, 737199, 87237, 972987, 240128, 516611, 368675, 909478, 187482, 259923, 325313, 968727, 379238, 872847, 860658, 400477, 63566, 638280, 719621, 911068, 824537, 352844]
875796,[265525, 581944, 151323, 67659, 874437, 224829, 287458, 126980, 943193, 488290, 767103, 131048, 901479, 542699, 777870, 381986, 181893, 117954, 729240, 668850, 27413, 12686, 820442, 126505, 686907, 781368, 660149, 579271, 975448, 708726]
755320,[749862, 502444, 720894, 545953, 289846, 621781, 55126, 1449, 952092, 133375, 34618, 367628, 661090, 130263, 270397, 352046, 332056, 901682, 468031, 318813, 517455, 577261, 188733, 351637, 800056, 174090, 382769, 330069, 139822, 975380]
139832,[543220, 123601, 856532, 76658, 949834, 980728, 704724, 567963, 176260, 821270, 686454, 230028, 883857, 797484, 51332, 770432, 399799, 801262, 664109, 801421, 521341, 480990, 157947, 150661, 600851, 510667, 392240, 828168, 82583, 807343]
901479,[287458, 265525, 220880, 581944, 117954, 542699, 181893, 875796, 945761, 43261, 67659, 352888, 151323, 79037, 668850, 666580, 343540, 226799, 531645, 729240, 744734, 362777, 975448, 686907, 767103, 967964, 781368, 126980, 27413, 874437]
552589,[541606, 925585, 45179, 190450, 347374, 612658, 777064, 639719, 822753, 230640, 745190, 398941, 753374, 682318, 873705, 541567, 956855, 889664, 990630, 910987, 769488, 485879, 591238, 642263, 790360, 51145, 680239, 674695, 642261, 836673]
589644,[881163, 798920, 709065, 396312, 646332, 262208, 543358, 463968, 824537, 843919, 911068, 662954, 826272, 542349, 571783, 622036, 259923, 516611, 719621, 92855, 737199, 445306, 94714, 789830, 972987, 727800, 240128, 811035, 144690, 968727]
108074,[752913, 813921, 427461, 807288, 63339, 859473, 129743, 324522, 158420, 750695, 36311, 561250, 524836, 539069, 681198, 110410, 388521, 744261, 161929, 750443, 606815, 539451, 951594, 275441, 627443, 673342, 696690, 607472, 769919, 254483]
381214,[420584, 197349, 19119, 103703, 730956, 249407, 191899, 509546, 502502, 598750, 982735, 318295, 111548, 694724, 22771, 53116, 966650, 560198, 349972, 783373, 601998, 276857, 531010, 742110, 865394, 298243, 205128, 746161, 865671, 807675]
363358,[378606, 592998, 197948, 49887, 63967, 812620, 364429, 11986, 55467, 761871, 609098, 942155, 754089, 787272, 450701, 644546, 962221, 380961, 902903, 223270, 905002, 942513, 764452, 388733, 684189, 492125, 852112, 93845, 26217, 892138]
710548,[949606, 775776, 493159, 854898, 61937, 629584, 905138, 686824, 618262, 483986, 632846, 371154, 52545, 874606, 499666, 960739, 866306, 100295, 359221, 617550, 252, 560766, 442487, 990094, 159170, 550107, 260109, 233918, 327860, 950574]
447523,[270272, 212742, 922786, 558491, 730562, 265797, 775929, 474713, 93087, 21752, 174090, 980613, 382769, 618163, 116022, 695809, 10010, 623581, 987818, 270397, 664041, 407785, 231788, 332056, 133375, 836673, 34618, 742723, 130263, 569584]
893403,[244743, 368139, 280211, 71468, 600662, 783297, 108978, 225302, 746953, 825694, 72593, 650354, 519060, 958417, 956604, 890338, 211390, 11700, 416529, 528475, 647697, 448318, 141915, 114279, 179073, 589184, 473277, 681493, 510667, 398392]
516209,[432627, 730828, 433129, 434116, 501183, 935376, 342799, 969568, 377708, 802586, 83873, 809245, 343167, 197726, 250537, 308182, 122760, 348355, 626899, 275861, 508180, 940167, 106622, 196635, 708147, 414937, 106841, 917299, 652855, 907342]
441811,[123980, 714634, 743925, 816091, 357069, 1240, 139550, 958561, 924627, 206664, 917754, 218367, 520478, 361118, 274866, 618340, 376632, 574245, 837464, 25905, 766572, 517391, 20830, 301821, 933444, 599544, 864148, 393261, 894701, 121172]
958417,[141915, 11700, 519060, 997701, 453897, 71468, 274337, 650354, 211390, 108978, 49848, 280211, 600662, 825694, 424579, 528475, 473277, 893403, 589184, 179073, 187027, 416529, 225302, 956604, 937070, 405406, 783297, 746953, 889484, 368139]
215004,[573648, 706752, 874606, 846472, 220197, 632846, 395604, 159170, 960739, 462691, 80848, 946729, 629584, 775776, 483986, 695200, 233918, 950574, 327860, 493159, 889527, 384007, 298928, 631615, 260109, 717035, 617550, 618262, 866306, 949606]
936921,[57037, 427452, 493187, 319484, 858305, 276857, 814100, 694724, 102207, 42633, 925539, 629516, 329926, 349972, 53116, 783373, 111548, 378211, 742110, 219624, 645193, 249407, 89081, 723572, 22771, 509546, 186227, 147550, 531010, 601998]
11700,[958417, 141915, 519060, 49848, 997701, 71468, 108978, 424579, 274337, 528475, 453897, 825694, 650354, 589184, 211390, 280211, 187027, 600662, 473277, 893403, 889484, 416529, 405406, 956604, 179073, 937070, 783297, 225302, 701985, 299726]
524629,[706822, 760460, 673895, 561144, 32874, 569639, 456807, 206672, 481549, 333817, 290590, 376200, 67659, 123361, 767634, 918026, 919309, 781368, 744734, 131048, 33476, 174994, 155921, 27413, 181893, 151323, 596032, 288666, 847133, 599095]
648282,[627539, 886469, 867028, 183927, 942989, 933359, 42648, 741723, 533608, 477914, 613948, 657667, 714765, 972979, 805735, 787685, 494930, 795361, 755914, 348650, 705710, 854408, 189468, 808566, 103263, 79902, 579763, 971994, 120854, 784844]
214041,[656818, 922271, 825830, 922348, 963078, 179700, 340167, 344657, 705658, 807343, 150661, 790831, 671065, 627657, 439360, 887413, 328336, 76658, 82583, 686454, 70285, 442986, 322101, 521895, 334330, 389113, 72472, 403495, 797484, 471251]
866099,[945251, 974218, 748451, 696225, 376357, 34357, 822012, 422312, 100764, 829141, 309127, 653812, 705025, 729240, 816607, 936304, 753745, 310009, 464644, 362342, 216824, 436006, 948089, 12686, 388540, 354831, 2974, 668850, 240368, 714930]
60408,[865671, 746161, 956194, 966650, 205088, 889664, 502502, 139072, 318295, 257423, 398941, 541567, 642263, 748073, 531010, 730956, 601998, 714765, 591238, 103263, 120759, 705710, 120854, 784844, 43402, 910987, 533608, 690965, 1409, 22771]
405406,[789048, 937070, 525900, 159303, 352886, 274337, 701985, 492125, 764452, 453897, 187027, 527093, 889484, 223270, 892138, 314105, 424579, 11700, 141915, 958417, 852112, 589184, 137761, 905002, 997701, 600418, 49848, 956604, 650354, 579696]
126505,[916610, 131048, 12686, 955287, 753745, 787436, 155921, 436006, 579271, 151323, 431149, 874437, 385288, 488290, 100764, 708726, 388540, 560207, 668850, 831983, 224829, 408254, 919208, 777870, 729240, 875796, 207901, 290590, 943193, 126980]
925539,[427452, 186227, 378211, 742110, 723572, 535552, 858305, 89081, 14910, 329926, 531010, 936921, 349972, 694724, 493187, 482147, 783373, 72029, 690965, 111548, 1409, 807675, 388807, 42633, 249407, 560198, 509546, 276857, 682575, 814100]
543688,[741954, 860638, 728689, 413035, 705588, 326985, 62826, 654044, 558707, 680810, 689248, 442961, 243870, 37021, 66031, 891556, 935935, 98104, 329380, 757856, 331276, 148273, 130393, 477478, 641536, 426493, 720957, 692693, 244650, 728499]
100295,[560766, 442487, 52545, 854898, 371154, 770262, 450, 22686, 667630, 61937, 907342, 744935, 905138, 315030, 512538, 382641, 710548, 684964, 747018, 499666, 245795, 281354, 949606, 527966, 990094, 342875, 252, 708147, 686824, 106622]
926512,[37576, 455566, 284421, 588838, 254571, 295110, 363708, 181655, 515990, 567565, 168763, 945116, 21570, 541527, 405830, 206331, 169550, 451013, 841329, 473400, 800143, 476797, 560410, 748073, 25074, 189468, 990630, 489639, 535617, 580056]
801421,[686454, 480990, 442986, 671065, 807343, 790831, 821270, 179700, 123601, 76658, 729657, 344657, 801262, 139832, 922348, 521895, 828168, 70285, 922271, 543220, 745147, 72472, 825830, 915354, 526186, 627657, 157947, 705658, 137054, 150661]
937301,[105453, 127550, 450600, 539069, 951594, 158480, 675997, 750443, 144405, 734092, 859473, 540940, 372970, 375966, 607472, 161929, 561250, 769919, 681198, 427461, 324522, 388521, 752913, 813921, 15520, 492435, 3149, 36311, 153199, 536070]
342591,[105886, 308917, 805432, 772716, 447938, 518800, 137438, 245283, 643432, 665875, 162151, 660922, 841329, 532121, 364299, 614992, 796826, 86600, 168763, 535617, 295110, 192084, 75122, 602081, 795361, 455566, 943196, 37576, 181655, 901745]
827019,[131953, 987069, 319190, 641536, 65653, 720957, 514916, 935935, 867239, 828414, 190032, 148273, 203612, 117023, 692693, 650695, 757856, 986597, 331276, 243870, 96739, 549054, 406087, 782902, 403901, 335985, 62826, 705588, 324993, 69411]
456807,[706822, 123361, 673895, 561144, 919309, 524629, 569639, 760460, 32874, 206672, 599095, 481549, 155921, 333817, 767634, 919208, 596032, 431149, 131048, 955287, 872580, 174994, 918026, 820442, 787436, 290590, 126505, 376200, 915478, 708726]
270397,[133375, 130263, 174090, 332056, 34618, 1449, 901682, 55126, 382769, 502444, 474713, 231788, 621781, 407785, 139822, 755320, 975380, 212742, 720894, 618163, 188733, 952092, 558491, 749862, 623581, 730562, 840151, 545953, 352046, 289846]
313931,[952687, 431412, 608166, 18654, 70857, 96739, 360698, 602135, 258213, 650695, 117023, 720957, 641536, 790071, 22171, 335985, 114279, 406087, 331276, 148273, 363727, 324993, 842407, 65653, 501835, 935935, 866647, 687466, 125856, 40537]
2974,[422312, 705025, 309127, 948089, 376357, 936304, 902940, 653812, 478637, 524289, 354831, 531645, 772713, 240368, 216824, 945251, 310009, 226799, 696225, 594741, 816607, 866099, 974218, 518622, 829141, 788836, 450705, 353224, 748451, 362342]
472070,[402977, 410751, 807675, 854408, 298243, 388807, 865394, 79902, 348650, 321243, 560198, 486845, 792158, 453687, 73578, 754864, 482147, 742110, 787685, 509546, 783373, 971994, 657667, 72029, 35726, 723572, 63024, 14910, 894701, 249407]
638280,[779182, 334261, 860658, 325313, 779514, 112600, 352323, 866647, 916520, 587375, 909478, 490931, 349893, 379238, 256826, 842407, 571783, 687466, 781266, 101104, 686095, 107745, 355680, 368675, 259923, 63566, 400477, 240128, 235599, 991792]
788836,[354831, 816607, 362777, 714930, 343540, 948089, 450705, 353224, 653812, 292744, 61176, 772713, 216824, 478637, 668850, 716653, 594741, 748451, 974218, 376357, 436006, 100764, 744734, 2974, 449758, 615696, 531645, 518622, 422312, 866099]
502502,[318295, 730956, 746161, 865671, 966650, 956194, 60408, 910987, 601998, 22771, 139072, 111548, 531010, 381214, 420584, 889664, 642263, 349972, 769488, 205128, 398941, 591238, 588629, 982735, 249407, 790360, 694724, 853325, 103703, 205088]
232154,[289755, 985459, 600851, 521341, 157947, 801262, 821270, 808206, 399799, 770432, 915354, 392240, 291942, 949834, 883857, 230028, 176260, 991583, 139832, 567963, 543220, 627759, 580477, 123601, 686454, 76658, 366418, 704724, 801421, 398392]
235484,[539451, 183024, 606815, 883820, 378112, 673342, 254483, 524836, 158420, 265242, 615696, 449758, 275441, 36311, 536070, 711678, 696690, 752913, 33476, 324522, 596032, 108074, 480875, 375966, 607472, 61176, 561250, 67628, 292744, 744261]
990630,[206331, 541567, 476797, 21570, 748073, 800143, 515990, 588838, 822753, 682318, 612658, 347374, 889664, 169550, 398941, 541527, 926512, 753374, 777064, 51145, 451013, 745190, 205088, 254571, 363708, 925585, 45179, 873705, 825921, 836673]
856532,[51332, 543220, 980728, 139832, 797484, 664109, 123601, 704724, 510667, 567963, 76658, 82583, 176260, 949834, 106953, 549054, 828168, 137054, 333347, 627657, 150661, 883857, 681493, 230028, 471251, 448318, 403901, 480990, 770432, 686454]
100764,[753745, 436006, 12686, 668850, 974218, 34357, 822012, 729240, 126505, 916610, 388540, 151323, 343540, 131048, 579271, 874437, 748451, 866099, 945251, 787436, 488290, 385288, 831983, 955287, 408301, 224829, 362777, 816607, 464644, 449758]
515990,[169550, 800143, 21570, 206331, 926512, 990630, 37576, 705710, 476797, 451013, 748073, 295110, 205088, 541527, 588838, 455566, 541567, 254571, 489639, 808566, 535617, 284421, 363708, 168763, 532121, 841329, 181655, 560410, 822753, 567565]
72593,[746953, 783297, 368139, 890338, 114279, 244743, 324080, 22171, 406087, 258213, 847257, 893403, 956604, 18654, 71468, 589184, 528475, 108978, 681493, 40537, 360698, 70857, 602135, 677, 986597, 782902, 431412, 187027, 280211, 510667]
106841,[296692, 652855, 508180, 562104, 523245, 935376, 434116, 348355, 450175, 308182, 430415, 788001, 626899, 250537, 122760, 518912, 252, 432627, 705218, 802586, 355023, 433129, 516209, 938239, 2366, 501183, 809245, 917299, 52545, 371154]
674695,[642261, 591238, 425598, 642263, 680239, 730942, 855464, 790360, 956855, 757119, 43402, 275472, 937354, 588629, 51145, 485879, 639719, 956194, 90374, 219624, 826848, 607303, 139072, 120759, 769488, 601998, 853325, 205128, 257423, 398941]
106953,[664109, 333347, 334330, 82583, 980728, 704724, 797484, 150661, 974961, 395884, 340167, 51332, 812466, 856532, 510667, 627657, 76658, 328336, 825830, 567963, 887413, 471251, 677, 922271, 543220, 986597, 656818, 139832, 847257, 40537]
375966,[607472, 536070, 951594, 561250, 144405, 615696, 36311, 883820, 539069, 161929, 937301, 750443, 949560, 492435, 752913, 324522, 673342, 372970, 450600, 716653, 859473, 105453, 813921, 153199, 63339, 158480, 127550, 388521, 681198, 606815]
841329,[168763, 295110, 455566, 643432, 447938, 532121, 37576, 308917, 535617, 926512, 284421, 405830, 181655, 805432, 518800, 342591, 192084, 189468, 796826, 772716, 942989, 105886, 795361, 515990, 901745, 451013, 489639, 254571, 169550, 945116]
49848,[424579, 528475, 519060, 11700, 108978, 958417, 299726, 141915, 71468, 691575, 589184, 889484, 682989, 187027, 825694, 782902, 162928, 997701, 681493, 274337, 701985, 821364, 453897, 280211, 647697, 783297, 416529, 746953, 448318, 225302]
427461,[752913, 681198, 324522, 539069, 769919, 108074, 675997, 859473, 372970, 144405, 3149, 127550, 734092, 813921, 540940, 951594, 15520, 561250, 750443, 105453, 160913, 280699, 937301, 63339, 36311, 711678, 161929, 807288, 388521, 606815]
757119,[937354, 219624, 607303, 275472, 425598, 855464, 682575, 89081, 139072, 493187, 43402, 601998, 642261, 674695, 690965, 349972, 22771, 531010, 319484, 591238, 730942, 642263, 853325, 1409, 111548, 205128, 186227, 90374, 956194, 257423]
980728,[704724, 856532, 51332, 567963, 664109, 106953, 510667, 333347, 543220, 139832, 797484, 82583, 176260, 76658, 150661, 448318, 883857, 770432, 949834, 398392, 123601, 334330, 340167, 627657, 681493, 230028, 825830, 471251, 549054, 974961]
750695,[129743, 744261, 110410, 627443, 807288, 408301, 464644, 482092, 696690, 275441, 63339, 158420, 524836, 108074, 207901, 813921, 388540, 254483, 36311, 265242, 831983, 388521, 560207, 859473, 673342, 561250, 539451, 385288, 378112, 161929]
886469,[627539, 933359, 648282, 42648, 741723, 477914, 867028, 183927, 533608, 494930, 942989, 972979, 613948, 714765, 657667, 805735, 103263, 784844, 348650, 579763, 755914, 787685, 971994, 535552, 1409, 189468, 79902, 854408, 705710, 72029]
602719,[991792, 87237, 349893, 368675, 107745, 779182, 872847, 712877, 400477, 101104, 860658, 325313, 781266, 63566, 587375, 379238, 909478, 719805, 638280, 187482, 240128, 737199, 972987, 352323, 516611, 259923, 968727, 352844, 686095, 813569]
831983,[385288, 560207, 207901, 787436, 388540, 431149, 916610, 955287, 482092, 408301, 919208, 627443, 155921, 579271, 175915, 696690, 744261, 126505, 753745, 12686, 408254, 708726, 110410, 464644, 275441, 131048, 436006, 915478, 34357, 488290]
34618,[332056, 188733, 174090, 975380, 270397, 382769, 952092, 352046, 133375, 139822, 1449, 289846, 621781, 231788, 720894, 618163, 755320, 130263, 901682, 55126, 713261, 502444, 749862, 474713, 840151, 558491, 721850, 800056, 776841, 545953]
334330,[974961, 812466, 106953, 395884, 82583, 340167, 664109, 150661, 328336, 887413, 797484, 677, 333347, 825830, 627657, 656818, 704724, 471251, 922271, 40537, 544702, 980728, 986597, 979570, 847257, 214041, 324993, 414711, 76658, 65077]
524836,[158420, 254483, 275441, 539451, 265242, 378112, 696690, 673342, 744261, 449758, 750695, 36311, 627443, 807288, 129743, 235484, 63339, 408301, 110410, 108074, 606815, 482092, 464644, 615696, 561250, 813921, 388540, 883820, 207901, 949560]
873705,[836673, 230640, 612658, 723257, 745190, 777064, 682318, 753374, 347374, 265797, 822753, 206331, 989681, 990630, 6966, 21570, 925585, 960400, 552589, 25074, 588838, 313780, 148935, 254571, 45179, 567565, 476797, 485879, 956855, 541606]
641536,[720957, 148273, 935935, 331276, 65653, 117023, 827019, 650695, 96739, 131953, 757856, 243870, 705588, 335985, 608166, 952687, 987069, 190032, 319190, 62826, 514916, 324993, 543688, 313931, 828414, 18654, 986597, 867239, 406087, 360698]
854898,[61937, 905138, 949606, 710548, 371154, 686824, 493159, 359221, 100295, 52545, 770262, 560766, 775776, 252, 442487, 629584, 22686, 290340, 866306, 499666, 960739, 632846, 618262, 874606, 483986, 327860, 747018, 990094, 907342, 430415]
917754,[958561, 816091, 743925, 361118, 206664, 924627, 766572, 714634, 274866, 517391, 441811, 837464, 933444, 123980, 894701, 376632, 618340, 301821, 35726, 25905, 864148, 393261, 1240, 405772, 357069, 571695, 139550, 121172, 532479, 73578]
528475,[589184, 49848, 108978, 691575, 782902, 682989, 187027, 681493, 71468, 424579, 11700, 519060, 783297, 746953, 889484, 958417, 162928, 825694, 406087, 72593, 987069, 141915, 579696, 828414, 299726, 274337, 893403, 368139, 527093, 956604]
290590,[744734, 918026, 760460, 33476, 151323, 67659, 673895, 61176, 181893, 343540, 524629, 668850, 126505, 131048, 706822, 436006, 449758, 596032, 155921, 43261, 362777, 916610, 32874, 753745, 456807, 12686, 875796, 100764, 955287, 787436]
455566,[168763, 295110, 926512, 841329, 405830, 37576, 284421, 189468, 181655, 451013, 363708, 541527, 643432, 515990, 560410, 588838, 945116, 532121, 447938, 567565, 535617, 254571, 169550, 579763, 942989, 705710, 473400, 31198, 748073, 192084]
349893,[107745, 991792, 101104, 779182, 781266, 587375, 712877, 909478, 240128, 719805, 602719, 325313, 379238, 368675, 259923, 638280, 737199, 860658, 63566, 516611, 400477, 972987, 352844, 334261, 87237, 824537, 719621, 352323, 916520, 187482]
287458,[265525, 901479, 117954, 542699, 581944, 220880, 352888, 875796, 975448, 666580, 767103, 67659, 181893, 945761, 686907, 322591, 43261, 27413, 781368, 151323, 79037, 67220, 126980, 967964, 729240, 224829, 874437, 668850, 936004, 943193]
775929,[987818, 265797, 980613, 922786, 742723, 254571, 836673, 489639, 270272, 21752, 473400, 901745, 21570, 745190, 800143, 10010, 664041, 181655, 873705, 116022, 206331, 723257, 730562, 284421, 484121, 447523, 93087, 567565, 376722, 777064]
